ballX,ballY,vy,vx,paddleY,deltaY,action
35.717163,81.564079,-2.760899,-2.89438,44.0,-22.564079,1
32.822784,78.803177,-2.760899,-2.89438,50.0,-13.803177,1
18.350882,64.998665,-2.760899,-2.89438,56.0,6.001335,0
15.456502,62.237766,-2.760899,-2.89438,50.0,2.762234,0
298.839294,192.0,-3.674578,-2.0,62.0,-115.0,2
294.839294,184.650848,-3.674578,-2.0,62.0,-107.650848,2
286.839294,169.952545,-3.674578,-2.0,62.0,-92.952545,2
284.839294,166.277969,-3.674578,-2.0,62.0,-89.277969,2
274.839294,147.90509,-3.674578,-2.0,62.0,-70.90509,2
264.839294,129.532211,-3.674578,-2.0,62.0,-52.532211,2
252.839294,107.484756,-3.674578,-2.0,62.0,-30.484756,2
250.839294,103.810181,-3.674578,-2.0,62.0,-26.810181,2
248.839294,100.135605,-3.674578,-2.0,62.0,-23.135605,0
246.839294,96.461029,-3.674578,-2.0,56.0,-25.461029,0
244.839294,92.786453,-3.674578,-2.0,50.0,-27.786453,0
238.839294,81.762726,-3.674578,-2.0,32.0,-34.762726,2
234.839294,74.413574,-3.674578,-2.0,32.0,-27.413574,2
232.839294,70.738998,-3.674578,-2.0,32.0,-23.738998,2
230.839294,67.064423,-3.674578,-2.0,32.0,-20.064423,2
224.839294,56.040684,-3.674578,-2.0,32.0,-9.040684,2
212.839294,33.993206,-3.674578,-2.0,32.0,13.006794,2
208.839294,26.644051,-3.674578,-2.0,32.0,20.355949,2
206.839294,22.969473,-3.674578,-2.0,32.0,24.030527,2
198.839294,8.271162,-3.674578,-2.0,32.0,38.728836,2
196.839294,4.596584,-3.674578,-2.0,32.0,42.403416,2
190.839294,3.674578,3.674578,-2.0,32.0,43.32542,2
188.839294,7.349156,3.674578,-2.0,32.0,39.650845,2
182.839294,18.37289,3.674578,-2.0,32.0,28.62711,2
178.839294,25.722046,3.674578,-2.0,32.0,21.277954,2
174.839294,33.071201,3.674578,-2.0,32.0,13.928799,2
166.839294,47.76952,3.674578,-2.0,32.0,-0.76952,2
162.839294,55.118679,3.674578,-2.0,32.0,-8.118679,1
160.839294,58.793259,3.674578,-2.0,38.0,-5.793259,1
158.839294,62.467838,3.674578,-2.0,44.0,-3.467838,1
156.839294,66.142418,3.674578,-2.0,50.0,-1.142418,1
154.839294,69.816994,3.674578,-2.0,56.0,1.183006,1
152.839294,73.49157,3.674578,-2.0,62.0,3.50843,1
150.839294,77.166145,3.674578,-2.0,68.0,5.833855,1
148.839294,80.840721,3.674578,-2.0,74.0,8.159279,1
146.839294,84.515297,3.674578,-2.0,80.0,10.484703,1
144.839294,88.189873,3.674578,-2.0,86.0,12.810127,1
132.839294,110.237328,3.674578,-2.0,92.0,-3.237328,2
124.839294,124.935631,3.674578,-2.0,92.0,-17.935631,2
122.839294,128.610214,3.674578,-2.0,92.0,-21.610214,2
116.839294,139.633942,3.674578,-2.0,92.0,-32.633942,1
114.839294,143.308517,3.674578,-2.0,98.0,-30.308517,1
112.839294,146.983093,3.674578,-2.0,104.0,-27.983093,1
110.839294,150.657669,3.674578,-2.0,110.0,-25.657669,1
108.839294,154.332245,3.674578,-2.0,116.0,-23.332245,1
106.839294,158.006821,3.674578,-2.0,122.0,-21.006821,1
94.839294,180.054276,3.674578,-2.0,128.0,-37.054276,2
88.839294,191.078003,3.674578,-2.0,128.0,-48.078003,2
86.839294,192.0,-3.674578,-2.0,128.0,-49.0,2
66.839294,155.254242,-3.674578,-2.0,128.0,-12.254242,0
64.839294,151.579666,-3.674578,-2.0,122.0,-14.579666,0
62.839294,147.90509,-3.674578,-2.0,116.0,-16.90509,0
60.839294,144.230515,-3.674578,-2.0,110.0,-19.230515,0
58.839294,140.555939,-3.674578,-2.0,104.0,-21.555939,0
56.839294,136.881363,-3.674578,-2.0,98.0,-23.881363,0
54.839294,133.206787,-3.674578,-2.0,92.0,-26.206787,0
52.839294,129.532211,-3.674578,-2.0,86.0,-28.532211,0
44.839294,114.833908,-3.674578,-2.0,74.0,-25.833908,2
34.839294,96.461029,-3.674578,-2.0,74.0,-7.461029,2
32.839294,92.786453,-3.674578,-2.0,74.0,-3.786453,0
30.839294,89.111877,-3.674578,-2.0,68.0,-6.111877,0
28.839294,85.437302,-3.674578,-2.0,62.0,-8.437302,0
26.839294,81.762726,-3.674578,-2.0,56.0,-10.762726,0
24.839294,78.08815,-3.674578,-2.0,50.0,-13.08815,0
16.839294,63.389843,-3.674578,-2.0,44.0,-4.389843,2
10.839294,52.366104,-3.674578,-2.0,44.0,6.633896,2
