ballX,ballY,vy,vx,paddleY,deltaY,action
297.655457,75.736588,-2.19365,3.344832,65.0,4.263412,0
301.000275,73.542938,-2.19365,3.344832,62.0,3.457062,0
0.838013,102.495148,3.306294,2.251316,75.0,-12.495148,1
163.089325,105.801445,3.306294,2.251316,78.0,-12.801445,1
165.340637,109.107742,3.306294,2.251316,81.0,-13.107742,1
167.591949,112.41404,3.306294,2.251316,84.0,-13.41404,1
169.843262,115.720337,3.306294,2.251316,87.0,-13.720337,1
172.094574,119.026634,3.306294,2.251316,90.0,-14.026634,1
174.345886,122.332932,3.306294,2.251316,93.0,-14.332932,1
176.597198,125.639229,3.306294,2.251316,96.0,-14.639229,1
178.848511,128.945526,3.306294,2.251316,99.0,-14.945526,1
181.099823,132.251816,3.306294,2.251316,102.0,-15.251816,1
183.351135,135.558105,3.306294,2.251316,105.0,-15.558105,1
185.602448,138.864395,3.306294,2.251316,108.0,-15.864395,1
187.85376,142.170685,3.306294,2.251316,111.0,-16.170685,1
190.105072,145.476974,3.306294,2.251316,114.0,-16.476974,1
192.356384,148.783264,3.306294,2.251316,117.0,-16.783264,1
