ballX,ballY,vy,vx,paddleY,deltaY,action
226.516327,56.307259,-2.512826,3.112187,25.0,-16.307259,2
232.740707,51.281609,-2.512826,3.112187,25.0,-11.281609,0
235.85289799999998,48.768784,-2.512826,3.112187,19.0,-14.768784,0
238.96508799999998,46.255959,-2.512826,3.112187,13.0,-18.255959,0
242.077278,43.743134,-2.512826,3.112187,7.0,-21.743134,0
245.189468,41.230309,-2.512826,3.112187,1.0,-25.230309,0
288.76009,6.050755,-2.512826,3.112187,0.0,8.949245,2
298.096649,0.0,2.512826,3.112187,0.0,15.0,2
23.067687999999976,115.664207,3.09509,2.533854,128.0,27.335793,1
38.270752000000016,134.234756,3.09509,2.533854,152.0,32.765244,2
48.406128000000024,146.615128,3.09509,2.533854,152.0,20.384872,2
58.541503999999975,158.995499,3.09509,2.533854,152.0,8.004501,2
73.744629,177.566055,3.09509,2.533854,152.0,-10.566055,2
83.880066,189.946426,3.09509,2.533854,152.0,-22.946426,0
111.75251800000001,161.049072,-3.09509,2.533854,86.0,-60.049072,2
116.820236,154.858887,-3.09509,2.533854,86.0,-53.858887,2
132.023392,136.28833,-3.09509,2.533854,86.0,-35.28833,2
144.692688,120.812866,-3.09509,2.533854,86.0,-19.812866,0
147.226547,117.717773,-3.09509,2.533854,80.0,-22.717773,0
149.760406,114.622681,-3.09509,2.533854,74.0,-25.622681,0
152.294266,111.527588,-3.09509,2.533854,68.0,-28.527588,0
175.098999,83.671753,-3.09509,2.533854,26.0,-42.671753,2
197.903709,55.815929,-3.09509,2.533854,26.0,-14.815929,2
208.039116,43.435574,-3.09509,2.533854,26.0,-2.435574,2
210.572968,40.340485,-3.09509,2.533854,26.0,0.659515,0
213.106819,37.245396,-3.09509,2.533854,20.0,-2.245396,0
215.640671,34.150307,-3.09509,2.533854,14.0,-5.150307,0
218.174522,31.055218,-3.09509,2.533854,8.0,-8.055218,0
220.708374,27.960129,-3.09509,2.533854,2.0,-10.960129,0
233.377632,12.484682,-3.09509,2.533854,0.0,2.515318,2
238.445335,6.294502,-3.09509,2.533854,0.0,8.705498,2
246.04689000000002,0.0,3.09509,2.533854,0.0,15.0,2
258.716156,15.475449,3.09509,2.533854,0.0,-0.475449,2
266.317722,24.760715,3.09509,2.533854,0.0,-9.760715,1
268.851578,27.855804,3.09509,2.533854,6.0,-6.855804,1
271.385433,30.950893,3.09509,2.533854,12.0,-3.950893,1
