ballX,ballY,vy,vx,paddleY,distance,deltaY,action
231.352173,173.602158,3.693661,2.0,137.0,86.74790292611628,-21.602158,1
233.352173,177.295822,3.693661,2.0,141.0,84.80728788540294,-21.295822,1
235.352173,180.989487,3.693661,2.0,145.0,82.87062960026971,-20.989487,1
249.352173,177.225342,-3.693661,2.0,149.0,66.89416156017575,-13.225342,2
253.352173,169.838013,-3.693661,2.0,149.0,60.35891889033549,-5.838013,0
255.352173,166.144348,-3.693661,2.0,145.0,58.595805721630235,-6.144348,0
257.352173,162.450684,-3.693661,2.0,141.0,56.85002666569107,-6.450684,0
259.352173,158.757019,-3.693661,2.0,137.0,55.123227913360545,-6.757019,0
261.352173,155.063354,-3.693661,2.0,133.0,53.41725059895207,-7.063354,0
263.352173,151.36969,-3.693661,2.0,129.0,51.73415500922025,-7.36969,0
265.352173,147.676025,-3.693661,2.0,125.0,50.07624751938343,-7.676025,0
267.352173,143.982361,-3.693661,2.0,121.0,48.446115065671165,-7.982361,0
269.352173,140.288696,-3.693661,2.0,117.0,46.8466562435607,-8.288696,0
271.352173,136.595032,-3.693661,2.0,113.0,45.28112263297978,-8.595032,0
273.352173,132.901367,-3.693661,2.0,109.0,43.75315495242164,-8.901367,0
275.352173,129.207703,-3.693661,2.0,105.0,42.26682860539857,-9.207703,0
277.352173,125.514038,-3.693661,2.0,101.0,40.82669061885097,-9.514038,0
279.352173,121.820374,-3.693661,2.0,97.0,39.43780249103397,-9.820374,0
281.352173,118.126709,-3.693661,2.0,93.0,38.10576724057148,-10.126709,0
283.352173,114.433044,-3.693661,2.0,89.0,36.83675353404348,-10.433044,2
295.352173,92.271057,-3.693661,2.0,89.0,15.008619180963256,11.728943,0
297.352173,88.577393,-3.693661,2.0,85.0,13.144020256313445,11.422607,0
299.352173,84.883728,-3.693661,2.0,81.0,11.33400030880153,11.116272,0
301.352173,81.190063,-3.693661,2.0,77.0,9.609450544432708,10.809937,0
303.352173,77.496399,-3.693661,2.0,73.0,8.025659336723063,10.503601,0
305.352173,73.802734,-3.693661,2.0,69.0,6.6834534259382,10.197266,0
307.352173,70.10907,-3.693661,2.0,65.0,5.75444037998736,9.89093,0
309.352173,66.415405,-3.693661,2.0,61.0,5.454016055711065,9.584595,0
23.718017999999972,145.32428,2.797523,2.858997,49.0,302.0525453217813,-81.32428,2
29.436035000000004,150.919312,2.797523,2.858997,49.0,298.5024030306533,-86.919312,2
38.01306199999999,159.311859,2.797523,2.858997,49.0,293.5057080852973,-95.311859,2
52.30810500000001,173.299438,2.797523,2.858997,49.0,286.1039374699461,-109.299438,2
66.60313400000001,187.287018,2.797523,2.858997,49.0,279.9380890946323,-123.287018,2
89.47508199999999,175.214905,-2.797523,2.858997,49.0,254.0894364255739,-111.214905,2
95.19306900000001,169.619873,-2.797523,2.858997,49.0,246.35578208796903,-105.619873,2
115.20602400000001,150.037262,-2.797523,2.858997,49.0,219.43842279406132,-86.037262,2
123.783005,141.644714,-2.797523,2.858997,49.0,207.989933071223,-77.644714,2
189.539856,77.301704,-2.797523,2.858997,13.0,136.54799679894376,-49.301704,2
195.25784299999998,71.706657,-2.797523,2.858997,13.0,128.88845630671625,-43.706657,2
232.424759,35.338852,-2.797523,2.858997,1.0,84.83557492518092,-19.338852,2
243.86073299999998,24.148758,-2.797523,2.858997,1.0,70.07330187910269,-8.148758,2
252.437714,15.756187,-2.797523,2.858997,1.0,59.42357969968457,0.243813,1
255.296707,12.958664,-2.797523,2.858997,5.0,55.27920583464225,7.041336,1
258.155704,10.16114,-2.797523,2.858997,9.0,51.857297209122024,13.83886,1
261.014702,7.363617,-2.797523,2.858997,13.0,49.308500620800594,20.636383,1
263.873699,4.566093,-2.797523,2.858997,17.0,47.77277139990154,27.433907,1
278.168686,8.39257,2.797523,2.858997,21.0,34.23711205945234,27.60743,2
303.899662,33.570282,2.797523,2.858997,21.0,13.972333852072396,2.429718,2
182.299042,79.181145,-2.873332,3.126206,29.0,137.20671261869367,-35.181145,2
188.645554,73.348,-2.931086,3.189043,29.0,129.2038957151328,-29.348,2
195.119629,67.397606,-2.99,3.253143,29.0,121.12751870499484,-23.397606,2
201.72383100000002,61.32761,-3.0501,3.318531,29.0,112.99912894190228,-17.32761,2
205.075546,58.247009,-3.080601,3.351716,29.0,108.92441683407903,-14.247009,2
225.90155,39.105587,-3.27012,3.557914,29.0,84.70343665411146,4.894413,0
229.49504100000001,35.802765,-3.302821,3.593493,25.0,81.22652371754502,4.197235,0
233.12446599999998,32.466915,-3.335849,3.629428,21.0,77.72604368808685,3.533085,0
236.790192,29.097708,-3.369208,3.665723,17.0,74.20263153184077,2.902292,0
248.00876599999998,18.786583,-3.471298,3.776798,13.0,62.26072305762798,9.213417,2
251.823334,15.280572,-3.506011,3.814566,13.0,58.2213489668759,12.719428,2
267.466888,0.902403,-3.648369,3.969452,13.0,44.22010255052508,27.097597,2
271.476036,0.0,3.684853,4.009146,13.0,40.658280857327135,28.0,2
279.615002,7.48062,3.758919,4.08973,13.0,30.88222237865021,20.519379,2
287.91756399999997,15.111601,3.834473,4.171934,13.0,22.183165655002856,12.888399,2
23.87200899999999,41.725883,2.877185,2.950615,13.0,287.5663464103993,-13.725883,2
39.073639000000014,56.549187,3.023951,3.101126,13.0,274.40412674204316,-28.549187,2
42.205780000000004,59.603378,3.05419,3.132137,13.0,271.81909260833623,-31.603378,2
55.050689999999975,72.128624,3.178203,3.259315,13.0,261.71615319962484,-44.128624,2
61.667418999999995,78.580696,3.242085,3.324827,13.0,256.84605987627293,-50.580696,2
71.842728,88.502777,3.340323,3.425572,13.0,249.8390592785558,-60.502777,2
75.302551,91.876503,3.373726,3.459828,13.0,247.59724411353332,-63.876503,2
78.79698200000001,95.283966,3.407464,3.494426,13.0,245.40881523082555,-67.283966,2
89.491333,105.712166,3.510713,3.600311,13.0,239.20622472362302,-77.712166,2
108.040222,123.799408,3.689795,3.783963,13.0,230.35681180064927,-95.799408,2
111.86203,127.5261,3.726693,3.821803,13.0,228.8555936326025,-99.5261,2
115.722046,131.290054,3.76396,3.860021,13.0,227.45650196410966,-103.290054,1
119.620667,135.09166,3.801599,3.898621,17.0,224.0310929203366,-103.09166,1
123.55827300000001,138.931274,3.839615,3.937608,21.0,220.60893670476182,-102.931274,1
127.53526299999999,142.80928,3.878011,3.976984,25.0,217.19209631705655,-102.80928,1
131.552017,146.726074,3.916792,4.016753,29.0,213.7828597811849,-102.726074,1
135.608932,150.682037,3.95596,4.056921,33.0,210.38371237015946,-102.682037,1
139.706421,154.677551,3.995519,4.09749,37.0,206.99736485759144,-102.677551,1
143.844879,158.713028,4.035474,4.138465,41.0,203.62681845830974,-102.713028,1
148.024734,162.788864,4.075829,4.17985,45.0,200.27531869449427,-102.788864,1
152.246384,166.905457,4.116587,4.221648,49.0,196.94643980395864,-102.905457,1
156.510254,171.063202,4.157753,4.263865,53.0,193.64405953614306,-103.063202,1
160.816757,175.262527,4.19933,4.306503,57.0,190.37243835288442,-103.262527,1
165.166321,179.503845,4.241323,4.349568,61.0,187.13619599761844,-103.503845,1
169.559387,183.787582,4.283737,4.393064,65.0,183.94035831546728,-103.787582,1
173.996384,188.114151,4.326574,4.436995,69.0,180.79038838811718,-104.114151,1
178.477753,192.0,-4.36984,4.481365,73.0,177.3671374745869,-104.0,1
183.003937,187.586456,-4.413538,4.526178,77.0,168.39644968983134,-95.586456,1
187.575378,183.128784,-4.457674,4.57144,81.0,159.4304757352293,-87.128784,1
192.19253500000002,178.626541,-4.50225,4.617155,85.0,150.48098879709323,-78.626541,1
196.855865,174.079269,-4.547273,4.663326,89.0,141.56297997171646,-70.079269,1
201.56582600000002,169.486526,-4.592745,4.70996,93.0,132.69573749978161,-61.486526,1
