ballX,ballY,vy,vx,paddleY,deltaY,action
0.5659613823229445,0.6485964479166666,0.25554566666666667,0.17983724999999995,0.6647058823529411,0.5006648498839575,0
0.7587191188999143,0.06782154166666667,0.22379875000000005,0.05983550000000004,0.10588235294117647,0.5525279316887876,0
0.816574204721785,0.18359738541666665,0.7073650833333334,1.0,0.10588235294117647,0.4826946469169335,1
0.8627936682170008,0.4532413072916666,0.26978616666666666,0.22319725,0.45294117647058824,0.5054028872363183,0
0.9267802087549728,0.055530161458333324,0.7961608333333333,0.0,0.03529411764705882,0.5222432649539515,0
0.9389991777860625,0.17477196354166663,0.9777285833333333,0.93318575,0.047058823529411764,0.45660248510096363,1
0.06389587667671237,0.45282654166666664,0.7452246666666666,0.23567400000000005,0.4588235294117647,0.508794609189177,2
0.7837590304395845,0.7933568958333332,0.22447550000000005,0.06282900000000002,0.8470588235294118,0.5107366243545268,0
0.5063448862298303,0.6892743124999999,0.22379875000000005,0.05983550000000004,0.7411764705882353,0.5169689972828871,0
0.45287928869944855,0.9727044895833333,0.8472519999999999,0.52223475,0.7176470588235294,0.33344435448700105,2
0.5518396085950856,0.8408749114583333,0.7958255,0.73252125,0.8235294117647058,0.46950868714635885,1
0.28781413841447995,0.565682015625,0.8355856666666666,0.87285075,0.4235294117647059,0.42187355317126046,2
0.8337961465545488,0.12948739583333332,0.7589747499999999,0.12959374999999995,0.03529411764705882,0.47763398859920125,1
0.5014946748810716,0.37815133854166666,0.2395605,1.0,0.36470588235294116,0.5035722272755894,0
0.5096137753320279,0.07455016666666667,0.8026661666666667,0.6799379999999999,0.0,0.4919215719695621,2
0.3991352005632937,0.5640573124999999,0.8282665833333334,1.0,0.5294117647058824,0.47940134642786686,1
0.5698974980887835,0.9814899739583334,0.20383916666666668,0.0,0.8823529411764706,0.41610841594997217,1
0.9536024082044605,0.21875,1.0,1.0,0.1411764705882353,0.4803406809536951,1
0.6332622863337733,0.23285452604166668,0.8277440833333334,0.7777037499999999,0.1411764705882353,0.47183316028499134,1
0.561832759640202,0.625,1.0,1.0,0.8529411764705882,0.6154271166221588,0
0.9438509168432668,0.625,0.0,1.0,0.6352941176470588,0.49918995104696906,0
0.22199606015261844,0.48538029166666663,0.7981635,0.71976,0.4235294117647059,0.4703096774543375,2
0.1498715513382761,0.7636204583333333,0.7579241666666666,0.13346349999999996,0.8941176470588235,0.5538053090244686,2
0.7349883501900204,0.9141553229166666,0.9239599166666667,0.7718797500000001,0.8470588235294118,0.4378738346285615,1
0.7837305111282322,0.9952482395833333,0.9368063333333333,0.810419,0.9176470588235294,0.4266590215702659,1
0.511743958143193,0.42500019270833334,0.20000066666666672,0.0,0.07058823529411765,0.31823684191437296,1
0.5415246432614512,0.7038946145833332,0.8421512499999999,1.0,0.4,0.3259407616511902,2
0.4781731848987598,0.6840934739583333,0.18409308333333335,0.0,0.7176470588235294,0.5075277780201131,0
0.22919499801457383,0.924823203125,0.7579241666666666,0.13346349999999996,0.8941176470588235,0.4565715785811007,2
0.9246666491648047,0.45312205729166666,0.19827441666666668,0.0,0.5294117647058824,0.5463149012530879,0
0.729357648875235,0.8313979322916666,0.9598226666666666,1.0,0.7411764705882353,0.4312433494081061,1
0.9131709436440314,0.9066542760416666,0.8498620833333332,1.0,0.8823529411764706,0.4612475609947694,1
0.24232314140383596,0.9734969114583333,0.28484233333333336,0.86795175,0.5294117647058824,0.23243694362314948,2
0.8608407528048837,0.32735832291666667,0.0,1.0,0.2823529411764706,0.49022775770971044,0
0.6179529916472729,0.8125,0.0,1.0,0.8588235294117647,0.5054730410780605,0
0.6663910133827949,0.31987444791666664,0.22794983333333335,0.07783925000000003,0.36470588235294116,0.5387234865263675,0
0.6206454087330415,0.01853794270833333,0.7966070833333333,1.0,0.0,0.5257068371828606,0
0.6681179343836576,0.4652558958333333,0.25554566666666667,0.17983724999999995,0.47058823529411764,0.5075806030995496,0
0.8232741516821269,0.42215974999999994,0.0,1.0,0.24705882352941178,0.4141964810781461,0
0.7669242499979918,0.51590975,0.012174083333333363,1.0,0.36470588235294116,0.42047957110923745,0
0.8562892366322022,0.322499515625,0.0,1.0,0.0,0.3423643160346157,2
0.6064357416807556,0.4881437604166666,0.18501166666666669,0.0,0.5705882352941176,0.5471814430393609,0
0.9675998865714046,0.24255969270833333,0.9661538333333333,1.0,0.1411764705882353,0.46597923043538364,1
0.6123716841518638,0.051781078125,0.9183500833333333,1.0,0.10588235294117647,0.5622031646397696,1
0.8758682165886611,0.125,1.0,1.0,0.03529411764705882,0.4803406809536951,1
0.6299013027089232,0.75845384375,1.0,1.0,0.7411764705882353,0.4752415198602523,1
0.16351745640751264,0.4140332552083333,0.7649144166666666,0.5837410000000001,0.2823529411764706,0.4379474630190908,1
0.799401509572543,0.5539598489583333,0.26978616666666666,0.22319725,0.5588235294117647,0.5011996256673188,0
0.7663525113733042,0.12904540625,0.6884905833333334,1.0,0.21176470588235294,0.5721469368586806,2
0.5428197894017593,0.9375,0.0,1.0,1.0,0.5054730410780605,0
0.5915005195554852,0.6027613072916667,0.25554566666666667,0.17983724999999995,0.611764705882353,0.5000376309969687,0
0.5398049820062555,0.13628166666666666,0.8725176666666666,0.617553,0.023529411764705882,0.46725275309533054,1
0.7890147012448113,0.6614519739583333,0.0,1.0,0.6823529411764706,0.5023353318889787,0
0.8078193051995765,0.2781082395833333,0.20383916666666668,0.0,0.37058823529411766,0.5670574328746155,0
0.8231845866439501,0.3425336666666666,0.05791675000000007,0.8471850000000001,0.43529411764705883,0.5627545152146329,0
0.8796240533662621,0.8125,0.0,1.0,0.6823529411764706,0.41122669061169037,0
0.7834707474731186,0.18584152083333333,0.7477886666666667,0.16888499999999995,0.08823529411764705,0.4719164018032682,1
0.6840022672946442,0.174518109375,0.24102525000000002,0.12959374999999995,0.17058823529411765,0.5227280493314803,0
0.8400508447667335,0.08501567187499999,0.7720501666666666,0.07783925000000003,0.0,0.48560902367086,2
0.9312376706806434,0.27853065624999995,0.20401283333333337,0.0,0.18235294117647058,0.4662732005102133,2
0.561832759640202,0.26735313541666667,0.1898044166666667,0.0,0.2647058823529412,0.5169968502209951,0
0.8201783287807518,0.47215890625,0.8656536666666667,0.9254935,0.4,0.4657183282633876,1
0.09798493753353556,0.5721699791666666,0.28236225000000004,0.39033625000000005,0.49411764705882355,0.4556587052889384,2
0.1926913376094852,0.2633988645833333,0.6951240833333333,0.7543694999999999,0.4588235294117647,0.6230529595407046,2
0.6463815921801213,0.403535921875,0.19214750000000003,0.0,0.15294117647058825,0.3751652189573782,2
0.9365594242677953,0.14663232291666667,0.7606796666666666,0.12322949999999999,0.03529411764705882,0.46729256903685756,1
0.7853465668280815,0.36548527083333326,0.9222436666666667,1.0,0.29411764705882354,0.47351356328917166,1
0.9266352799383913,0.2884872760416667,0.18377225000000003,0.0,0.07058823529411765,0.4005782447134324,0
0.260376920485261,0.9096997604166666,0.7196139166666666,0.9118040000000001,0.49411764705882355,0.2520686249271802,2
0.7604544986471297,0.8751599791666667,0.0,1.0,0.8117647058823529,0.4425456450704495,2
0.7949872805436644,0.0,0.8162277499999999,0.0,0.1411764705882353,0.6122855716066131,0
0.9602907971738572,0.25,1.0,1.0,0.1764705882352941,0.4803406809536951,1
0.7546289988527725,0.18544959895833335,0.0,1.0,0.03529411764705882,0.44387889478423204,2
0.8545225701673516,0.119021953125,0.7720501666666666,0.07783925000000003,0.01764705882352941,0.4745218641527261,1
0.6055085572678949,1.0,0.0,1.0,0.4235294117647059,0.15990308936803682,1
0.5389562804842404,0.2337404114583333,0.7671319166666666,0.09813450000000001,0.1411764705882353,0.47129881489329717,1
1.0,0.71875,0.0,1.0,0.9176470588235294,0.5934363015133391,0
0.18946983877460402,0.8725531093749999,0.27743975,0.5782577499999999,0.6705882352941176,0.36872096766698936,2
0.729357648875235,0.5759999739583332,0.0401773333333334,1.0,0.43529411764705883,0.42193309173239507,0
0.8342018439328239,0.29765701041666665,0.0,1.0,0.18823529411764706,0.4578781754269713,0
0.3204108190834502,0.0,0.8791123333333333,0.637337,0.1411764705882353,0.6122855716066131,2
0.46388307523126987,0.6204577291666666,0.29059783333333333,0.27804675,0.5705882352941176,0.46737274754874436,0
0.13255349848708958,0.27920796354166666,0.67336525,0.6144909999999999,0.3176470588235294,0.5381201999293072,2
0.4622316724903142,0.12776855729166664,0.1429421666666667,0.9606907499999999,0.21176470588235294,0.5729171023269666,0
0.678528390886796,0.05227944270833333,0.18409308333333335,0.0,0.047058823529411764,0.5304871126079554,2
0.9437598710548957,0.78125,0.0,1.0,0.6,0.386094330487325,1
0.5770800036932978,0.903571765625,0.79504375,0.0,0.3529411764705882,0.1803678078807498,2
0.30767623906030056,0.7507758958333333,0.23923516666666667,0.7633507500000001,0.6,0.4044755983365431,0
0.9076870839119346,0.355756125,0.8162277499999999,0.0,0.22941176470588234,0.4448249616410285,1
0.4663914410159376,0.528271875,0.803997,1.0,0.6705882352941176,0.5763833668599542,1
0.6623857281126385,0.9940124375,0.7517288333333333,1.0,1.0,0.4713860587399239,1
0.9164094037993196,0.1951508125,0.0,1.0,0.0,0.4191780792740171,2
0.8339496749922375,0.29453293229166666,0.9500419999999999,0.8501259999999999,0.16470588235294117,0.44719636632064824,1
0.7058380639441029,0.17448502604166666,0.8101955833333333,0.0,0.07058823529411765,0.46934173916114275,1
0.8608407528048837,0.35965974999999994,0.0,1.0,0.1764705882352941,0.4141964810781461,0
0.7511595792337815,0.13037345833333333,0.18377225000000003,0.0,0.2647058823529412,0.5996197920012576,0
0.8495334469192911,0.6794160989583333,0.19827441666666668,0.0,0.7411764705882353,0.5229152414327767,0
0.6964576398160492,0.25,1.0,1.0,0.11764705882352941,0.4489252307982384,1
0.5203656778033211,0.6547491927083333,0.22379875000000005,0.05983550000000004,0.7058823529411764,0.5189444730441977,0
0.6086503804723448,0.9335197604166666,0.9094981666666666,1.0,0.9352941176470588,0.47331683345720815,1
0.7481409494366135,0.514097453125,0.02638258333333332,1.0,0.49411764705882355,0.49068669659639647,0
0.3355745651044506,0.7082863645833333,0.7300749166666667,0.223595,0.5058823529411764,0.37983957090918385,2
0.7246213645054812,0.20624949479166665,0.7999993333333333,0.0,0.08823529411764705,0.45960678858096016,1
