ballX,ballY,vy,vx,paddleY,distance,deltaY,action
70.647827,177.225342,-3.693661,-2.0,149.0,66.894165,-13.225342,2
66.647827,169.838013,-3.693661,-2.0,149.0,60.358921,-5.838013,0
64.647827,166.144348,-3.693661,-2.0,145.0,58.595806,-6.144348,0
62.647827,162.450684,-3.693661,-2.0,141.0,56.850025,-6.450684,0
60.647827,158.757019,-3.693661,-2.0,137.0,55.12323,-6.757019,0
58.647827,155.063354,-3.693661,-2.0,133.0,53.417252,-7.063354,0
56.647827,151.36969,-3.693661,-2.0,129.0,51.734154,-7.36969,0
54.647827,147.676025,-3.693661,-2.0,125.0,50.076248,-7.676025,0
52.647827,143.982361,-3.693661,-2.0,121.0,48.446117,-7.982361,0
50.647827,140.288696,-3.693661,-2.0,117.0,46.846657,-8.288696,0
48.647827,136.595032,-3.693661,-2.0,113.0,45.281124,-8.595032,0
46.647827,132.901367,-3.693661,-2.0,109.0,43.753155,-8.901367,0
44.647827,129.207703,-3.693661,-2.0,105.0,42.26683,-9.207703,0
42.647827,125.514038,-3.693661,-2.0,101.0,40.826691,-9.514038,0
40.647827,121.820374,-3.693661,-2.0,97.0,39.437805,-9.820374,0
38.647827,118.126709,-3.693661,-2.0,93.0,38.105766,-10.126709,0
36.647827,114.433044,-3.693661,-2.0,89.0,36.836754,-10.433044,2
24.647827,92.271057,-3.693661,-2.0,89.0,15.008619,11.728943,0
22.647827,88.577393,-3.693661,-2.0,85.0,13.14402,11.422607,0
20.647827,84.883728,-3.693661,-2.0,81.0,11.334001,11.116272,0
18.647827,81.190063,-3.693661,-2.0,77.0,9.609451,10.809937,0
16.647827,77.496399,-3.693661,-2.0,73.0,8.02566,10.503601,0
14.647827,73.802734,-3.693661,-2.0,69.0,6.683454,10.197266,0
12.647827,70.10907,-3.693661,-2.0,65.0,5.75444,9.89093,0
10.647827,66.415405,-3.693661,-2.0,61.0,5.454016,9.584595,0
296.281982,145.32428,2.797523,-2.858997,49.0,302.052551,-81.32428,2
290.563965,150.919312,2.797523,-2.858997,49.0,298.502411,-86.919312,2
281.986938,159.311859,2.797523,-2.858997,49.0,293.505707,-95.311859,2
267.691895,173.299438,2.797523,-2.858997,49.0,286.103943,-109.299438,2
253.396866,187.287018,2.797523,-2.858997,49.0,279.93808,-123.287018,2
230.524918,175.214905,-2.797523,-2.858997,49.0,254.089432,-111.214905,2
224.806931,169.619873,-2.797523,-2.858997,49.0,246.355789,-105.619873,2
204.793976,150.037262,-2.797523,-2.858997,49.0,219.438431,-86.037262,2
196.216995,141.644714,-2.797523,-2.858997,49.0,207.989929,-77.644714,2
130.460144,77.301704,-2.797523,-2.858997,13.0,136.548004,-49.301704,2
124.742157,71.706657,-2.797523,-2.858997,13.0,128.888458,-43.706657,2
87.575241,35.338852,-2.797523,-2.858997,1.0,84.835571,-19.338852,2
76.139267,24.148758,-2.797523,-2.858997,1.0,70.073303,-8.148758,2
67.562286,15.756187,-2.797523,-2.858997,1.0,59.42358,0.243813,1
64.703293,12.958664,-2.797523,-2.858997,5.0,55.279205,7.041336,1
61.844296,10.16114,-2.797523,-2.858997,9.0,51.857296,13.83886,1
58.985298,7.363617,-2.797523,-2.858997,13.0,49.308502,20.636383,1
56.126301,4.566093,-2.797523,-2.858997,17.0,47.77277,27.433907,1
41.831314,8.39257,2.797523,-2.858997,21.0,34.23711,27.60743,2
16.100338,33.570282,2.797523,-2.858997,21.0,13.972334,2.429718,2
137.700958,79.181145,-2.873332,-3.126206,29.0,137.206711,-35.181145,2
131.354446,73.348,-2.931086,-3.189043,29.0,129.203888,-29.348,2
124.880371,67.397606,-2.99,-3.253143,29.0,121.127518,-23.397606,2
118.276169,61.32761,-3.0501,-3.318531,29.0,112.99913,-17.32761,2
114.924454,58.247009,-3.080601,-3.351716,29.0,108.924416,-14.247009,2
94.09845,39.105587,-3.27012,-3.557914,29.0,84.703438,4.894413,0
90.504959,35.802765,-3.302821,-3.593493,25.0,81.226524,4.197235,0
86.875534,32.466915,-3.335849,-3.629428,21.0,77.726044,3.533085,0
83.209808,29.097708,-3.369208,-3.665723,17.0,74.202637,2.902292,0
71.991234,18.786583,-3.471298,-3.776798,13.0,62.260723,9.213417,2
68.176666,15.280572,-3.506011,-3.814566,13.0,58.221352,12.719428,2
52.533112,0.902403,-3.648369,-3.969452,13.0,44.220104,27.097597,2
48.523964,0.0,3.684853,-4.009146,13.0,40.658279,28.0,2
40.384998,7.48062,3.758919,-4.08973,13.0,30.882223,20.519379,2
32.082436,15.111601,3.834473,-4.171934,13.0,22.183167,12.888399,2
296.127991,41.725883,2.877185,-2.950615,13.0,287.566345,-13.725883,2
280.926361,56.549187,3.023951,-3.101126,13.0,274.404114,-28.549187,2
277.79422,59.603378,3.05419,-3.132137,13.0,271.819092,-31.603378,2
264.94931,72.128624,3.178203,-3.259315,13.0,261.716156,-44.128624,2
258.332581,78.580696,3.242085,-3.324827,13.0,256.846069,-50.580696,2
248.157272,88.502777,3.340323,-3.425572,13.0,249.83905,-60.502777,2
244.697449,91.876503,3.373726,-3.459828,13.0,247.597244,-63.876503,2
241.203018,95.283966,3.407464,-3.494426,13.0,245.408813,-67.283966,2
230.508667,105.712166,3.510713,-3.600311,13.0,239.206223,-77.712166,2
211.959778,123.799408,3.689795,-3.783963,13.0,230.356812,-95.799408,2
208.13797,127.5261,3.726693,-3.821803,13.0,228.855591,-99.5261,2
204.277954,131.290054,3.76396,-3.860021,13.0,227.456497,-103.290054,1
200.379333,135.09166,3.801599,-3.898621,17.0,224.031097,-103.09166,1
196.441727,138.931274,3.839615,-3.937608,21.0,220.608932,-102.931274,1
192.464737,142.80928,3.878011,-3.976984,25.0,217.192093,-102.80928,1
188.447983,146.726074,3.916792,-4.016753,29.0,213.782852,-102.726074,1
184.391068,150.682037,3.95596,-4.056921,33.0,210.383713,-102.682037,1
180.293579,154.677551,3.995519,-4.09749,37.0,206.99736,-102.677551,1
176.155121,158.713028,4.035474,-4.138465,41.0,203.626816,-102.713028,1
171.975266,162.788864,4.075829,-4.17985,45.0,200.275314,-102.788864,1
167.753616,166.905457,4.116587,-4.221648,49.0,196.946442,-102.905457,1
163.489746,171.063202,4.157753,-4.263865,53.0,193.644058,-103.063202,1
159.183243,175.262527,4.19933,-4.306503,57.0,190.372437,-103.262527,1
154.833679,179.503845,4.241323,-4.349568,61.0,187.1362,-103.503845,1
150.440613,183.787582,4.283737,-4.393064,65.0,183.940353,-103.787582,1
146.003616,188.114151,4.326574,-4.436995,69.0,180.79039,-104.114151,1
141.522247,192.0,-4.36984,-4.481365,73.0,177.367142,-104.0,1
136.996063,187.586456,-4.413538,-4.526178,77.0,168.396454,-95.586456,1
132.424622,183.128784,-4.457674,-4.57144,81.0,159.430481,-87.128784,1
127.807465,178.626541,-4.50225,-4.617155,85.0,150.480988,-78.626541,1
123.144135,174.079269,-4.547273,-4.663326,89.0,141.562973,-70.079269,1
118.434174,169.486526,-4.592745,-4.70996,93.0,132.69574,-61.486526,1
79.018753,131.052017,-4.973285,-5.100212,97.0,76.961861,-19.052017,2
63.410057,115.831772,-5.123981,-5.254753,97.0,56.632763,-3.831772,0
58.102757,110.656555,-5.17522,-5.307301,93.0,51.240894,-2.656555,0
52.742382,105.429581,-5.226973,-5.360373,89.0,45.79129,-1.429581,0
47.328403,100.150337,-5.279243,-5.413977,85.0,40.285759,-0.150337,0
41.860287,94.818298,-5.332035,-5.468117,81.0,34.727844,1.181702,0
36.33749,89.432945,-5.385355,-5.522798,77.0,29.124586,2.567055,0
30.759464,83.993736,-5.439209,-5.578026,73.0,23.490797,4.006264,0
25.125658,78.500137,-5.493601,-5.633806,69.0,17.861639,5.499863,0
19.435514,72.951599,-5.548537,-5.690144,65.0,12.339241,7.048401,0
13.688469,67.34758,-5.604022,-5.747046,61.0,7.341428,8.65242,0
120.0,114.373215,3.138879,-6.0,53.0,125.962975,-46.373215,2
114.0,117.54348,3.170268,-6.0,53.0,122.400414,-49.54348,2
102.0,123.979446,3.23399,-6.0,53.0,116.198463,-55.979446,1
96.0,127.245773,3.26633,-6.0,57.0,111.042641,-55.245773,1
90.0,130.544769,3.298994,-6.0,61.0,106.002235,-54.544769,1
84.0,133.876755,3.331984,-6.0,65.0,101.094055,-53.876755,1
78.0,137.242065,3.365304,-6.0,69.0,96.337837,-53.242065,1
72.0,140.641022,3.398957,-6.0,73.0,91.756783,-52.641022,1
66.0,144.073975,3.432946,-6.0,77.0,87.378021,-52.073975,1
